num_nodes,num_edges,threshold,num_edges_changed,d_totaltime,d_replantime,d_cost,d_meancost,d_varcost,d_numupdates,d_paths_expanded,d_heap_ops,d_paths_considered,r_totaltime,r_replantime,r_cost,r_meancost,r_varcost,r_numupdates,r_paths_expanded,r_heap_ops,r_paths_considered
25,458,0.75,10,0.299036026000977,0.121289014816284,41.4792353728227,31,17,3,164,1382,23,2.65676498413086,0.182305097579956,26.4064854790774,34,27,2,763,2609,23
25,924,0.75,10,0.102490663528442,0.015399217605591,52.6338698381483,37,13,1,67,678,4,0.755917310714722,0.020571708679199,32.5359111308333,37,13,1,287,1339,3
25,1362,0.75,10,0.141007661819458,0.054359674453735,13.6790505823422,32,33,2,123,983,11,1.45962238311768,0.241117715835571,27.46436940544,33,20,3,469,2131,8
25,1816,0.75,10,0.322977066040039,0.21790623664856,48.3782862242122,50,19,2,127,985,30,1.2993369102478,0.191105842590332,25.6620596403773,29,16,2,503,1609,21
25,2288,0.75,10,0.346676588058472,0.145511865615845,39.7568175317328,40,21,2,201,1490,21,1.89296913146973,0.422247886657715,8.01010659213754,32,37,3,716,2741,14
25,2694,0.75,10,0.265526056289673,0.06889271736145,42.5880984048559,37,12,2,166,1386,11,2.00956988334656,0.063390970230103,37.8412062626165,31,31,2,561,2156,10
25,3146,0.75,10,0.210900545120239,0.074479818344116,24.2310025967314,30,18,3,134,1198,12,0.923229932785034,0.221020936965942,21.5047415520219,29,35,3,384,2115,11
25,3614,0.75,10,0.687599658966064,0.503563165664673,33.6736327698434,39,13,2,350,1536,21,6.16195392608643,5.06568598747253,17.6102342560115,40,28,3,1320,6309,63
25,4112,0.75,10,0.186220169067383,0.078815221786499,35.4596842818625,40,16,1,129,1021,15,1.39950442314148,0.164395570755005,19.5278114725513,33,25,1,481,1821,10
25,4516,0.75,10,0.165526866912842,0.028999328613281,21.6747345170844,35,16,3,113,1133,19,1.81166863441467,0.068057775497437,24.1708855778101,37,30,2,514,2089,10
25,4998,0.75,10,0.141806364059448,0.062022686004639,63.6285418053622,39,17,2,138,973,11,0.984131813049316,0.169509172439575,40.5580031622518,39,15,1,462,1712,10
25,5464,0.75,10,0.09504771232605,0.006639957427979,46.2866827010668,38,6,1,66,841,2,0.813897371292114,0.008182287216187,36.0517413834313,38,6,1,290,1278,2
25,5884,0.75,10,0.668403625488281,0.413366556167603,21.7561535794746,29,32,3,241,1515,42,6.27815675735474,0.493213891983032,26.8517892674304,27,23,3,1242,4557,38
25,482,0.75,10,0.252817392349243,0.161668300628662,42.8158938982043,36,20,2,155,1104,18,0.895013332366943,0.143455505371094,17.4431549476966,22,7,4,338,1990,6
25,948,0.75,10,0.157842874526978,0.07697343826294,35.284698387735,34,32,3,132,1070,23,1.35571360588074,0.244604825973511,23.9111170576852,34,32,3,506,2157,12
25,1414,0.75,10,0.213074445724487,0.050147533416748,41.1595705986333,41,10,1,136,1208,9,1.37648296356201,0.090987205505371,36.5741487772085,41,10,1,437,1791,9
25,1920,0.75,10,0.225552320480347,0.094443559646607,41.4236501095156,38,8,1,155,1281,12,2.82060575485229,0.156802654266357,41.3513105936567,32,14,2,681,2529,10
25,2394,0.75,10,0.213966369628906,0.076953411102295,21.5577495537532,43,21,2,143,1177,15,1.76281189918518,0.217376232147217,35.6312612213349,40,12,2,559,2262,11
25,2846,0.75,10,0.58414888381958,0.442555904388428,60.7093478972628,47,22,2,264,1291,53,2.50077223777771,0.2176194190979,28.2646139483505,39,28,3,651,2625,23
25,3340,0.75,10,0.868909358978272,0.728471279144287,47.8347229874463,43,22,2,366,1580,47,2.15801620483398,0.369751214981079,29.118765971368,33,15,1,637,2258,12
